Name,Team,Conference,Position,Class,PA,AVG,OBP,SLG,WOBA,1B,2B,3B,HR,HBP,K%,BB%
Kaden Flambard,Waynesburg,PAC,INF,So.,60.0,0.255,0.367,0.353,0.354,10.0,2.0,0.0,1.0,3.0,18.3,9.6
Danny Flynn,Waynesburg,PAC,OF,Jr.,24.0,0.25,0.375,0.3,0.377,4.0,1.0,0.0,0.0,1.0,19.1,11.4
Noah Gabriel,Waynesburg,PAC,INF,Sr.,54.0,0.261,0.37,0.326,0.357,9.0,3.0,0.0,0.0,2.0,17.8,10.9
Trent Giraffa,Waynesburg,PAC,INF,Jr.,137.0,0.296,0.394,0.398,0.376,26.0,7.0,1.0,1.0,4.0,13.2,11.1
Hunter Hamilton,Waynesburg,PAC,OF,Sr.,52.0,0.238,0.325,0.281,0.32,9.0,2.0,0.0,0.0,1.0,28.6,9.7
Landen Lydick,Waynesburg,PAC,C,So.,11.0,0.3,0.364,0.4,0.37,2.0,1.0,0.0,0.0,0.0,17.3,10.4
Hunter Mamie,Waynesburg,PAC,C,Jr.,40.0,0.284,0.373,0.426,0.358,7.0,2.0,0.0,1.0,1.0,21.3,10.9
Jordan Mosley,Waynesburg,PAC,UT,Jr.,63.0,0.266,0.347,0.302,0.35,13.0,2.0,0.0,0.0,2.0,14.4,8.7
Nick Skoufalos,Waynesburg,PAC,UT,Sr.,25.0,0.269,0.355,0.313,0.363,5.0,1.0,0.0,0.0,1.0,19.4,8.5
Ian Trott,Waynesburg,PAC,INF,Jr.,20.0,0.229,0.342,0.287,0.351,3.0,1.0,0.0,0.0,1.0,18.2,11.3
Alek Wagor,Waynesburg,PAC,OF,Sr.,23.0,0.263,0.391,0.316,0.368,4.0,1.0,0.0,0.0,1.0,17.0,11.1
Sam Alles,Westminster (MO),SLIAC,UT,So.,79.0,0.292,0.418,0.385,0.39,15.0,3.0,0.0,1.0,3.0,16.3,13.3
William Ashmore,Westminster (MO),SLIAC,OF,Jr.,23.0,0.25,0.348,0.3,0.367,4.0,1.0,0.0,0.0,1.0,17.0,10.1
Beno Ballard,Westminster (MO),SLIAC,UT,Jr.,138.0,0.294,0.391,0.496,0.399,22.0,7.0,1.0,5.0,4.0,21.0,11.1
Donovan Bohler,Westminster (MO),SLIAC,UT,Sr.,52.0,0.242,0.402,0.291,0.365,8.0,2.0,0.0,0.0,2.0,16.7,17.2
Aidan Bryowsky,Westminster (MO),SLIAC,UT,So.,23.0,0.25,0.348,0.3,0.367,4.0,1.0,0.0,0.0,1.0,17.9,10.6
William Crabtree,Westminster (MO),SLIAC,UT,So.,93.0,0.248,0.378,0.34,0.35,14.0,4.0,0.0,1.0,4.0,15.9,12.9
Braden Eye,Westminster (MO),SLIAC,UT,So.,115.0,0.293,0.391,0.414,0.379,22.0,4.0,1.0,2.0,3.0,14.9,11.7
Andrew Kuehn,Westminster (MO),SLIAC,UT,Sr.,28.0,0.25,0.357,0.292,0.38,5.0,1.0,0.0,0.0,1.0,16.9,10.8
Brett Montgomery,Westminster (MO),SLIAC,UT,So.,88.0,0.307,0.409,0.467,0.386,16.0,4.0,1.0,2.0,3.0,16.2,11.4
Domenic Nordmann,Westminster (MO),SLIAC,UT,Jr.,92.0,0.273,0.391,0.455,0.387,13.0,5.0,0.0,3.0,3.0,21.7,13.2
Aden Pecka,Westminster (MO),SLIAC,OF,Jr.,164.0,0.275,0.389,0.383,0.374,28.0,7.0,1.0,2.0,6.0,16.7,12.3
Troy Romero,Westminster (MO),SLIAC,INF,Sr.,187.0,0.326,0.448,0.443,0.426,37.0,10.0,1.0,2.0,9.0,14.4,13.4
Cameron Schlegl,Westminster (MO),SLIAC,UT,So.,114.0,0.286,0.386,0.418,0.374,20.0,5.0,1.0,2.0,4.0,20.2,10.5
Ryan Vigil,Westminster (MO),SLIAC,C,Jr.,25.0,0.238,0.36,0.286,0.362,4.0,1.0,0.0,0.0,1.0,19.9,12.3
Caleb Warren,Westminster (MO),SLIAC,UT,Sr.,50.0,0.286,0.4,0.405,0.37,9.0,2.0,0.0,1.0,2.0,21.2,11.1
Kyle Hampson,Westminster (PA),PAC,INF,Jr.,11.0,0.2,0.273,0.2,0.362,2.0,0.0,0.0,0.0,0.0,19.0,10.6
Aaron Jones,Westminster (PA),PAC,OF,So.,44.0,0.281,0.363,0.409,0.358,8.0,2.0,0.0,1.0,1.0,18.3,9.7
Parker Lyons,Westminster (PA),PAC,INF,Jr.,119.0,0.308,0.395,0.404,0.371,25.0,5.0,1.0,1.0,4.0,16.7,9.4
Quinn Marquis,Westminster (PA),PAC,OF,Jr.,96.0,0.263,0.356,0.371,0.343,16.0,4.0,1.0,1.0,4.0,21.3,8.9
Josh Reed,Westminster (PA),PAC,UT,Sr.,107.0,0.261,0.364,0.358,0.343,18.0,4.0,1.0,1.0,3.0,15.7,11.0
Thomas Rook,Westminster (PA),PAC,INF,So.,14.0,0.308,0.357,0.385,0.379,3.0,1.0,0.0,0.0,0.0,16.5,10.3
Jack Strausser,Westminster (PA),PAC,INF,So.,49.0,0.286,0.388,0.405,0.376,9.0,2.0,0.0,1.0,2.0,17.7,10.7
Ian Temple,Westminster (PA),PAC,C,So.,24.0,0.25,0.375,0.3,0.378,4.0,1.0,0.0,0.0,1.0,16.9,10.9
Andrew Wolf,Westminster (PA),PAC,OF,Sr.,84.0,0.26,0.357,0.384,0.368,13.0,4.0,1.0,1.0,2.0,21.5,11.2
Braden Zeigler,Westminster (PA),PAC,C,Jr.,68.0,0.25,0.338,0.35,0.318,11.0,3.0,0.0,1.0,2.0,19.5,9.3
Carson Coffield,Whitworth,NWC,INF,Jr.,197.0,0.282,0.381,0.488,0.39,30.0,9.0,1.0,8.0,10.0,14.1,8.5
Henry Douglas,Whitworth,NWC,OF,So.,18.0,0.267,0.389,0.333,0.376,3.0,1.0,0.0,0.0,1.0,17.2,10.5
Junior Garcia,Whitworth,NWC,C,Sr.,109.0,0.267,0.394,0.378,0.371,17.0,5.0,1.0,1.0,6.0,21.0,12.1
Dom Giusti,Whitworth,NWC,OF,Jr.,109.0,0.278,0.357,0.36,0.352,21.0,5.0,0.0,1.0,3.0,14.1,8.2
Gunner Graves,Whitworth,NWC,OF,Sr.,25.0,0.238,0.36,0.286,0.368,4.0,1.0,0.0,0.0,1.0,17.9,12.7
Caleb Gray,Whitworth,NWC,INF,Sr.,203.0,0.358,0.443,0.608,0.46,40.0,12.0,1.0,10.0,7.0,19.1,9.7
Reed Gunnett,Whitworth,NWC,INF,Jr.,22.0,0.225,0.367,0.281,0.379,3.0,1.0,0.0,0.0,1.0,17.3,11.6
Yash Gupta,Whitworth,NWC,INF,So.,32.0,0.259,0.375,0.296,0.376,6.0,1.0,0.0,0.0,1.0,16.5,11.3
Xavier Hattenburg,Whitworth,NWC,C,So.,170.0,0.271,0.4,0.379,0.374,28.0,7.0,1.0,2.0,7.0,15.9,13.3
Ty Komoda,Whitworth,NWC,UT,Sr.,62.0,0.274,0.356,0.384,0.336,11.0,3.0,0.0,1.0,2.0,19.2,7.7
Tyson Laugen,Whitworth,NWC,INF,Jr.,38.0,0.281,0.395,0.438,0.376,6.0,2.0,0.0,1.0,2.0,18.4,10.8
Kyle Memarian,Whitworth,NWC,INF,Jr.,182.0,0.344,0.423,0.506,0.426,39.0,10.0,2.0,4.0,5.0,12.6,9.4
Austin Paul,Whitworth,NWC,INF,Sr.,154.0,0.261,0.41,0.351,0.377,24.0,6.0,1.0,1.0,5.0,13.3,16.6
Ty Quiggle,Whitworth,NWC,INF,Jr.,125.0,0.308,0.408,0.402,0.377,26.0,5.0,1.0,1.0,3.0,22.4,12.1
Spencer Shipman,Whitworth,NWC,INF,Sr.,144.0,0.291,0.389,0.5,0.407,21.0,9.0,1.0,5.0,6.0,22.8,9.7
Cole Weiland,Whitworth,NWC,OF,Jr.,20.0,0.288,0.393,0.346,0.378,4.0,1.0,0.0,0.0,1.0,18.5,11.3
Avery Battle,Wilmington (OH),OAC,UT,So.,132.0,0.272,0.371,0.368,0.349,23.0,6.0,1.0,1.0,4.0,18.5,10.7
Evan Brauch,Wilmington (OH),OAC,INF,Jr.,14.0,0.25,0.357,0.333,0.366,2.0,1.0,0.0,0.0,1.0,18.6,10.6
Ethan Bunce,Wilmington (OH),OAC,C,So.,69.0,0.281,0.406,0.386,0.377,12.0,3.0,0.0,1.0,4.0,15.6,11.8
J.C. Calhoun,Wilmington (OH),OAC,OF,Sr.,100.0,0.265,0.361,0.334,0.344,18.0,4.0,1.0,0.0,2.0,18.3,10.7
Braden Chambers,Wilmington (OH),OAC,OF,So.,123.0,0.25,0.341,0.343,0.331,20.0,5.0,1.0,1.0,4.0,14.6,9.3
James Crowe,Wilmington (OH),OAC,INF,Jr.,38.0,0.303,0.395,0.455,0.39,7.0,2.0,0.0,1.0,1.0,19.3,11.2
Dominic Depa,Wilmington (OH),OAC,INF,Sr.,117.0,0.288,0.386,0.437,0.389,19.0,7.0,1.0,2.0,4.0,14.1,10.0
JP Donelan,Wilmington (OH),OAC,OF,Jr.,102.0,0.27,0.363,0.371,0.336,18.0,4.0,1.0,1.0,3.0,16.4,9.8
Caleb Fugate,Wilmington (OH),OAC,INF,Sr.,35.0,0.226,0.314,0.258,0.348,6.0,1.0,0.0,0.0,1.0,18.0,9.3
Max Gildea,Wilmington (OH),OAC,INF,Jr.,134.0,0.277,0.358,0.403,0.349,23.0,7.0,1.0,2.0,4.0,18.2,7.9
Eli Hollingsworth,Wilmington (OH),OAC,UT,Jr.,70.0,0.247,0.344,0.296,0.343,12.0,3.0,0.0,0.0,2.0,20.7,10.1
Kyle Jennings,Wilmington (OH),OAC,INF,Sr.,111.0,0.282,0.379,0.386,0.365,20.0,5.0,1.0,1.0,4.0,14.6,10.3
Hayden Koonce,Wilmington (OH),OAC,C,So.,51.0,0.273,0.373,0.386,0.355,9.0,2.0,0.0,1.0,2.0,18.5,9.8
Gabe McDowell,Wilmington (OH),OAC,UT,Jr.,59.0,0.273,0.371,0.39,0.359,10.0,3.0,0.0,1.0,3.0,15.8,8.9
Noah Anderson,Mt. St. Mary (NY),Skyline,OF,Sr.,91.0,0.281,0.384,0.397,0.349,16.0,4.0,1.0,1.0,2.0,15.4,12.1
Elijah Duprey,Mt. St. Mary (NY),Skyline,OF,Jr.,32.0,0.26,0.376,0.298,0.393,6.0,1.0,0.0,0.0,1.0,17.3,12.7
Greg Harrison,Mt. St. Mary (NY),Skyline,INF,So.,10.0,0.222,0.3,0.222,0.368,2.0,0.0,0.0,0.0,0.0,18.3,10.5
Reese Kelly,Mt. St. Mary (NY),Skyline,INF,Jr.,35.0,0.263,0.367,0.328,0.369,6.0,2.0,0.0,0.0,1.0,16.9,11.3
Ricard Lamping,Mt. St. Mary (NY),Skyline,C,Jr.,45.0,0.242,0.376,0.296,0.372,7.0,2.0,0.0,0.0,2.0,18.3,13.5
Daniel Mack,Mt. St. Mary (NY),Skyline,OF,Sr.,25.0,0.235,0.356,0.282,0.359,4.0,1.0,0.0,0.0,1.0,19.7,11.1
Aidan Marshall,Mt. St. Mary (NY),Skyline,OF,Sr.,117.0,0.284,0.376,0.392,0.368,21.0,6.0,1.0,1.0,2.0,18.0,11.2
Kaleb Morgan,Mt. St. Mary (NY),Skyline,INF,Sr.,27.0,0.254,0.337,0.296,0.37,5.0,1.0,0.0,0.0,1.0,19.8,9.1
Christian Parisa,Mt. St. Mary (NY),Skyline,INF,So.,125.0,0.287,0.384,0.407,0.379,23.0,5.0,1.0,2.0,4.0,13.8,10.2
Justin Stella,Mt. St. Mary (NY),Skyline,OF,Sr.,33.0,0.212,0.331,0.248,0.342,5.0,1.0,0.0,0.0,1.0,18.9,12.4
Stephen Volk,Mt. St. Mary (NY),Skyline,INF,Sr.,66.0,0.262,0.362,0.401,0.322,10.0,3.0,1.0,1.0,3.0,18.3,9.3
Anthony Voss,Mt. St. Mary (NY),Skyline,INF,Jr.,14.0,0.231,0.286,0.308,0.372,2.0,1.0,0.0,0.0,0.0,18.1,10.6
Alex Billman,Franklin,HCAC,C,So.,135.0,0.277,0.4,0.375,0.372,23.0,6.0,1.0,1.0,5.0,17.7,13.4
Brady Bishop,Franklin,HCAC,INF,So.,21.0,0.278,0.381,0.333,0.371,4.0,1.0,0.0,0.0,1.0,18.3,10.4
Daniel Cross,Franklin,HCAC,INF,Sr.,70.0,0.242,0.372,0.345,0.363,10.0,3.0,0.0,1.0,4.0,21.5,12.0
Jordan DeAtley,Franklin,HCAC,UT,Jr.,37.0,0.259,0.38,0.388,0.376,6.0,1.0,0.0,1.0,1.0,20.1,13.0
Nic Deering,Franklin,HCAC,INF,So.,98.0,0.289,0.398,0.41,0.383,17.0,5.0,1.0,1.0,5.0,14.5,10.2
Garrett DeHart,Franklin,HCAC,UT,Sr.,145.0,0.321,0.429,0.51,0.42,25.0,9.0,1.0,4.0,5.0,16.4,12.6
Josh Girvan,Franklin,HCAC,INF,So.,168.0,0.298,0.411,0.397,0.393,31.0,9.0,1.0,1.0,6.0,15.5,12.5
Colin Goley,Franklin,HCAC,INF,So.,87.0,0.284,0.391,0.405,0.368,15.0,4.0,1.0,1.0,3.0,15.2,12.0
Ian Nuckles,Franklin,HCAC,INF,Jr.,136.0,0.282,0.382,0.461,0.382,21.0,7.0,1.0,4.0,4.0,19.5,11.0
Brady Redman,Franklin,HCAC,INF,So.,22.0,0.263,0.364,0.316,0.37,4.0,1.0,0.0,0.0,1.0,17.0,11.0
Dyllan Redmon,Franklin,HCAC,INF,Sr.,188.0,0.276,0.43,0.371,0.394,32.0,6.0,1.0,2.0,17.0,12.4,12.4
Kam Seitz,Franklin,HCAC,OF,So.,38.0,0.273,0.368,0.424,0.374,6.0,2.0,0.0,1.0,1.0,18.6,11.1
Ryan Causey,Oglethorpe,SAA,C,So.,108.0,0.301,0.398,0.473,0.382,19.0,5.0,1.0,3.0,3.0,19.8,10.9
Brick Conway,Oglethorpe,SAA,INF,Sr.,129.0,0.274,0.363,0.371,0.359,24.0,5.0,0.0,2.0,3.0,16.1,10.3
Carter Drake,Oglethorpe,SAA,INF,Sr.,17.0,0.352,0.465,0.422,0.391,4.0,1.0,0.0,0.0,1.0,17.8,9.6
Cade Eidam,Oglethorpe,SAA,INF,So.,23.0,0.263,0.391,0.316,0.369,4.0,1.0,0.0,0.0,1.0,17.0,11.0
Aiden Hosford,Oglethorpe,SAA,INF,Sr.,70.0,0.232,0.341,0.331,0.324,10.0,3.0,0.0,1.0,2.0,25.0,11.1
Drew Jabaley,Oglethorpe,SAA,OF,Sr.,98.0,0.255,0.346,0.348,0.341,17.0,3.0,1.0,1.0,4.0,22.3,8.5
Trey Kinnan,Oglethorpe,SAA,OF,Jr.,137.0,0.294,0.387,0.387,0.375,27.0,6.0,1.0,1.0,5.0,11.4,9.2
Will Phillips,Oglethorpe,SAA,UT,Sr.,138.0,0.29,0.398,0.375,0.376,27.0,5.0,1.0,1.0,4.0,15.3,12.2
Ethan Snipes,Oglethorpe,SAA,C,Sr.,39.0,0.233,0.331,0.262,0.339,7.0,1.0,0.0,0.0,2.0,20.8,8.8
Alex Steckler,Oglethorpe,SAA,OF,Sr.,20.0,0.231,0.344,0.288,0.352,3.0,1.0,0.0,0.0,1.0,17.6,10.1
Colby Chapman,Howard Payne,ASC,C,So.,28.0,0.292,0.393,0.458,0.376,5.0,1.0,0.0,1.0,1.0,17.3,9.9
Braden Franks,Howard Payne,ASC,OF,Jr.,44.0,0.258,0.343,0.309,0.34,8.0,2.0,0.0,0.0,1.0,18.8,9.4
John Garza,Howard Payne,ASC,INF,Sr.,108.0,0.294,0.398,0.403,0.371,20.0,5.0,1.0,1.0,4.0,13.2,11.5
Tyler George,Howard Payne,ASC,UT,So.,17.0,0.286,0.412,0.357,0.368,3.0,1.0,0.0,0.0,1.0,18.5,10.5
Dylan Geren,Howard Payne,ASC,INF,So.,77.0,0.288,0.39,0.379,0.37,15.0,3.0,0.0,1.0,3.0,16.6,10.2
Nader Gulamhusein,Howard Payne,ASC,INF,So.,34.0,0.233,0.324,0.267,0.367,6.0,1.0,0.0,0.0,1.0,17.0,10.0
Kyle Hemenway,Howard Payne,ASC,INF,Sr.,20.0,0.235,0.35,0.294,0.36,3.0,1.0,0.0,0.0,1.0,19.0,11.3
Jace MacKenzie,Howard Payne,ASC,OF,Sr.,42.0,0.265,0.405,0.324,0.358,7.0,2.0,0.0,0.0,2.0,22.1,13.1
Eli McNair,Howard Payne,ASC,INF,Sr.,75.0,0.255,0.414,0.306,0.387,12.0,3.0,0.0,0.0,4.0,19.6,15.8
Benjamin Morasco,Howard Payne,ASC,INF,So.,40.0,0.286,0.375,0.429,0.375,7.0,2.0,0.0,1.0,1.0,17.3,10.7
Ty Phillips,Howard Payne,ASC,OF,Jr.,92.0,0.28,0.382,0.394,0.358,16.0,4.0,1.0,1.0,2.0,14.5,11.7
Landon Prestage,Howard Payne,ASC,INF,Sr.,119.0,0.292,0.369,0.498,0.385,20.0,5.0,1.0,5.0,4.0,21.6,7.2
Ryan Pullen,Howard Payne,ASC,INF,So.,13.0,0.25,0.308,0.333,0.374,2.0,1.0,0.0,0.0,0.0,17.5,11.3
Hunter Rasnick-Pope,Howard Payne,ASC,INF,Sr.,94.0,0.305,0.394,0.451,0.388,17.0,6.0,0.0,2.0,3.0,19.0,9.5
Miles Bergman,Pacific (OR),NWC,OF,Sr.,44.0,0.269,0.385,0.323,0.352,8.0,2.0,0.0,0.0,2.0,17.9,10.3
Nathaniel Chapman,Pacific (OR),NWC,UT,So.,102.0,0.291,0.402,0.395,0.378,19.0,4.0,1.0,1.0,6.0,14.6,10.0
Rizal Collado,Pacific (OR),NWC,OF,Sr.,65.0,0.298,0.385,0.421,0.365,12.0,4.0,0.0,1.0,2.0,16.5,9.4
Rory Coughlan,Pacific (OR),NWC,C,Jr.,35.0,0.258,0.343,0.323,0.358,6.0,2.0,0.0,0.0,1.0,18.2,9.2
Max Finkelstein,Pacific (OR),NWC,INF,Jr.,33.0,0.276,0.364,0.345,0.366,6.0,2.0,0.0,0.0,1.0,17.1,9.7
Binyam Gebhardt,Pacific (OR),NWC,INF,Sr.,15.0,0.308,0.4,0.385,0.355,3.0,1.0,0.0,0.0,1.0,17.2,9.8
Graham Geibel,Pacific (OR),NWC,OF,Jr.,10.0,0.222,0.3,0.222,0.371,2.0,0.0,0.0,0.0,0.0,17.5,10.8
Javin Hamura,Pacific (OR),NWC,UT,So.,163.0,0.287,0.405,0.375,0.38,30.0,7.0,1.0,1.0,8.0,15.3,12.0
Trevor Kazahaya,Pacific (OR),NWC,UT,Jr.,79.0,0.275,0.367,0.377,0.353,14.0,4.0,0.0,1.0,2.0,20.0,9.5
Benjamin Lewis,Pacific (OR),NWC,INF,Jr.,137.0,0.324,0.407,0.448,0.394,29.0,7.0,1.0,2.0,5.0,12.5,8.7
Hunter Nishina,Pacific (OR),NWC,OF,So.,130.0,0.296,0.377,0.391,0.366,26.0,6.0,1.0,1.0,4.0,16.2,8.7
Matthew Pavao,Pacific (OR),NWC,C,Jr.,47.0,0.268,0.362,0.39,0.357,8.0,2.0,0.0,1.0,2.0,17.8,9.6
Colby Podratz,Pacific (OR),NWC,C,Sr.,19.0,0.257,0.377,0.321,0.367,3.0,1.0,0.0,0.0,1.0,21.4,10.9
Bryce Bardwell,Thomas (ME),North Atlantic,C,So.,41.0,0.286,0.39,0.429,0.376,7.0,2.0,0.0,1.0,2.0,16.9,10.7
DJ Cagnina,Thomas (ME),North Atlantic,INF,Sr.,110.0,0.32,0.438,0.42,0.419,22.0,6.0,0.0,1.0,4.0,12.7,13.9
Gavin Clark,Thomas (ME),North Atlantic,UT,So.,44.0,0.27,0.386,0.405,0.375,7.0,2.0,0.0,1.0,2.0,17.4,10.6
Javier Diaz,Thomas (ME),North Atlantic,OF,Sr.,26.0,0.232,0.352,0.278,0.341,4.0,1.0,0.0,0.0,1.0,14.7,11.8
Hayden Dippner,Thomas (ME),North Atlantic,UT,Jr.,155.0,0.293,0.439,0.382,0.404,28.0,6.0,1.0,1.0,10.0,13.3,14.3
Evan Nadeau,Thomas (ME),North Atlantic,INF,Jr.,12.0,0.273,0.333,0.364,0.374,2.0,1.0,0.0,0.0,0.0,17.4,10.7
Mitch Regan,Thomas (ME),North Atlantic,INF,Jr.,25.0,0.28,0.393,0.326,0.365,5.0,1.0,0.0,0.0,1.0,17.9,10.0
Jandre Rivera-Caraballo,Thomas (ME),North Atlantic,C,Jr.,67.0,0.276,0.373,0.431,0.406,11.0,3.0,0.0,2.0,2.0,20.2,10.3
Ben Seguin,Thomas (ME),North Atlantic,OF,Sr.,17.0,0.346,0.459,0.623,0.405,3.0,1.0,0.0,1.0,1.0,16.7,11.7
Jeremy Spencer,Thomas (ME),North Atlantic,INF,Jr.,18.0,0.269,0.391,0.336,0.376,3.0,1.0,0.0,0.0,1.0,17.1,11.5
Patrick Temby,Thomas (ME),North Atlantic,C,Sr.,56.0,0.277,0.393,0.341,0.38,10.0,3.0,0.0,0.0,3.0,15.1,10.6
Anthony Abate,Albertus Magnus,Great Northeast,INF,Sr.,112.0,0.275,0.391,0.381,0.36,19.0,5.0,1.0,1.0,6.0,15.9,10.8
Robert Anton,Albertus Magnus,Great Northeast,INF,So.,33.0,0.25,0.364,0.286,0.37,6.0,1.0,0.0,0.0,1.0,16.7,10.9
Adriel Espada,Albertus Magnus,Great Northeast,INF,Sr.,136.0,0.338,0.45,0.453,0.422,28.0,8.0,1.0,1.0,4.0,14.6,14.2
Eric Galarza,Albertus Magnus,Great Northeast,UT,Sr.,104.0,0.282,0.386,0.406,0.369,18.0,5.0,0.0,2.0,4.0,18.5,10.2
Gio Morales,Albertus Magnus,Great Northeast,OF,Jr.,24.0,0.25,0.375,0.3,0.369,4.0,1.0,0.0,0.0,1.0,16.9,10.5
Thomas Pilla,Albertus Magnus,Great Northeast,C,So.,44.0,0.263,0.364,0.395,0.353,7.0,2.0,0.0,1.0,1.0,18.8,11.2
Nick Ramos,Albertus Magnus,Great Northeast,C,Sr.,62.0,0.214,0.404,0.342,0.372,6.0,3.0,0.0,1.0,4.0,21.7,17.7
Garrett Brink,Hilbert,AMCC,INF,So.,61.0,0.269,0.377,0.365,0.363,11.0,2.0,0.0,1.0,2.0,16.6,11.5
Alex Ellison,Hilbert,AMCC,INF,Sr.,137.0,0.288,0.387,0.373,0.354,27.0,5.0,1.0,1.0,5.0,15.4,10.4
Joey Haynes,Hilbert,AMCC,INF,Sr.,157.0,0.344,0.452,0.458,0.432,35.0,7.0,1.0,2.0,7.0,11.7,11.9
Dustin Hendrix,Hilbert,AMCC,OF,Jr.,130.0,0.296,0.399,0.431,0.386,23.0,7.0,1.0,2.0,4.0,18.6,11.8
Logan Hoyt,Hilbert,AMCC,INF,Jr.,41.0,0.25,0.341,0.306,0.347,7.0,2.0,0.0,0.0,1.0,17.0,9.0
Billy LoBello,Hilbert,AMCC,OF,Sr.,55.0,0.252,0.348,0.315,0.347,9.0,3.0,0.0,0.0,1.0,24.9,10.1
Shane Pray,Hilbert,AMCC,INF,Sr.,83.0,0.264,0.361,0.389,0.347,13.0,4.0,1.0,1.0,3.0,15.6,9.8
John Watson,Hilbert,AMCC,OF,Sr.,53.0,0.258,0.399,0.305,0.377,9.0,2.0,0.0,0.0,3.0,16.3,13.1
Ty Broughton,Hood,MAC Commonwealth,C,Sr.,97.0,0.272,0.392,0.42,0.385,15.0,3.0,3.0,1.0,3.0,20.3,13.2
Amrit Brown,Hood,MAC Commonwealth,INF,Sr.,53.0,0.247,0.361,0.336,0.334,8.0,2.0,1.0,0.0,2.0,15.1,11.6
Conner Decker,Hood,MAC Commonwealth,INF,So.,12.0,0.3,0.417,0.4,0.385,2.0,1.0,0.0,0.0,1.0,17.2,10.7
Quade Gannon,Hood,MAC Commonwealth,OF,Sr.,69.0,0.232,0.332,0.315,0.322,10.0,3.0,1.0,0.0,2.0,23.3,10.1
A.J. Haines,Hood,MAC Commonwealth,INF,Jr.,139.0,0.288,0.375,0.42,0.371,24.0,8.0,1.0,2.0,4.0,18.4,9.2
Easton Kite,Hood,MAC Commonwealth,UT,Jr.,26.0,0.227,0.346,0.273,0.354,4.0,1.0,0.0,0.0,1.0,19.8,10.0
Harrison Ludington,Hood,MAC Commonwealth,UT,Jr.,44.0,0.262,0.363,0.315,0.373,8.0,2.0,0.0,0.0,1.0,19.5,11.8
Alex Miller,Hood,MAC Commonwealth,C,So.,187.0,0.306,0.391,0.471,0.396,34.0,10.0,1.0,5.0,6.0,10.2,9.3
Rhett Robbins,Hood,MAC Commonwealth,OF,So.,118.0,0.284,0.381,0.382,0.36,22.0,5.0,1.0,1.0,4.0,15.2,10.4
Blaine Smith,Hood,MAC Commonwealth,INF,Sr.,54.0,0.234,0.333,0.34,0.339,8.0,2.0,0.0,1.0,2.0,20.8,9.4
Jonathan Tyndall,Hood,MAC Commonwealth,UT,So.,98.0,0.289,0.398,0.41,0.383,17.0,5.0,1.0,1.0,4.0,19.0,10.9
Ryland Weaver,Hood,MAC Commonwealth,C,So.,12.0,0.273,0.333,0.364,0.38,2.0,1.0,0.0,0.0,0.0,16.6,11.0
Jasper Wilfrid,Hood,MAC Commonwealth,OF,Jr.,15.0,0.333,0.467,0.417,0.37,3.0,1.0,0.0,0.0,1.0,16.7,10.0
Jeremy Angeles,Lasell,Great Northeast,C,Jr.,16.0,0.308,0.438,0.385,0.381,3.0,1.0,0.0,0.0,1.0,16.6,10.9
Tim Callahan,Lasell,Great Northeast,INF,Sr.,183.0,0.367,0.454,0.481,0.439,43.0,13.0,1.0,1.0,5.0,10.5,11.2
Connor Freitas,Lasell,Great Northeast,INF,Sr.,162.0,0.292,0.388,0.392,0.372,32.0,6.0,1.0,2.0,4.0,21.0,10.9
Bobby Long,Lasell,Great Northeast,INF,Jr.,38.0,0.281,0.395,0.438,0.367,6.0,2.0,0.0,1.0,2.0,18.0,10.3
Adam Marsh,Lasell,Great Northeast,UT,Sr.,158.0,0.311,0.398,0.405,0.384,35.0,5.0,1.0,2.0,4.0,13.8,10.4
Jonah Nielsen,Lasell,Great Northeast,OF,Sr.,21.0,0.228,0.341,0.285,0.35,3.0,1.0,0.0,0.0,1.0,25.2,10.6
Nick Nigro,Lasell,Great Northeast,INF,Jr.,29.0,0.24,0.345,0.28,0.359,5.0,1.0,0.0,0.0,1.0,17.8,9.3
Declan Silva,Lasell,Great Northeast,OF,Jr.,167.0,0.276,0.371,0.366,0.356,30.0,8.0,1.0,1.0,5.0,16.6,10.0
Matthew Williams,Lasell,Great Northeast,C,Sr.,10.0,0.222,0.3,0.222,0.373,2.0,0.0,0.0,0.0,0.0,18.4,10.8
Zach Baker,LeTourneau,SCAC,OF,Jr.,111.0,0.32,0.405,0.433,0.398,23.0,6.0,1.0,1.0,3.0,14.4,9.8
Cody Brady,LeTourneau,SCAC,INF,So.,26.0,0.227,0.346,0.273,0.366,4.0,1.0,0.0,0.0,1.0,17.7,10.6
Jack Kale,LeTourneau,SCAC,INF,So.,167.0,0.28,0.383,0.413,0.382,28.0,8.0,1.0,3.0,6.0,15.6,11.0
Luke Land,LeTourneau,SCAC,UT,Jr.,169.0,0.301,0.408,0.483,0.408,28.0,9.0,1.0,5.0,7.0,18.9,11.3
Jonah McDaniel,LeTourneau,SCAC,INF,Jr.,27.0,0.26,0.369,0.433,0.361,4.0,1.0,0.0,1.0,1.0,20.9,10.4
Blake Vice,LeTourneau,SCAC,C,Sr.,97.0,0.229,0.34,0.386,0.343,12.0,4.0,0.0,3.0,5.0,18.5,8.8
Austin Wiederhold,LeTourneau,SCAC,INF,So.,201.0,0.28,0.413,0.415,0.386,32.0,9.0,2.0,3.0,11.0,12.5,12.8
